worker	project_id	task_id	resolution_type	start_ts	end_ts
login7	2	task_1599	resolution_1	1576741619	1576743314
login7	1	task_1600	resolution_1	1576740548	1576741569
login7	1	task_1601	resolution_1	1576744524	1576744695
login7	1	task_1602	resolution_1	1576497381	1576497631
login7	1	task_1603	resolution_2	1576836118	1576836135
login7	1	task_1604	resolution_1	1576835902	1576836114
login7	1	task_1605	resolution_1	1576161332	1576161545
login7	2	task_1606	resolution_1	1575656594	1575656983
login7	2	task_1607	resolution_1	1576660586	1576660679
login7	2	task_1608	resolution_2	1576660880	1576661072
login7	2	task_1609	resolution_2	1575656986	1575657004
login7	2	task_1610	resolution_1	1575877604	1575878150
login7	2	task_1611	resolution_1	1575279497	1575279780
login7	1	task_1612	resolution_2	1575280686	1575280696
login7	1	task_1613	resolution_1	1575879505	1575879753
login7	1	task_1614	resolution_2	1575453957	1575453967
login7	2	task_1615	resolution_1	1575886003	1575886725
login7	1	task_1616	resolution_2	1575287804	1575287955
login7	2	task_1617	resolution_1	1576429997	1576432345
login7	1	task_1618	resolution_2	1576429444	1576432035
login7	1	task_1619	resolution_1	1576429556	1576431948
login7	1	task_1620	resolution_2	1575288034	1575288067
login7	2	task_1621	resolution_1	1575885797	1575887777
login7	1	task_1622	resolution_2	1576670598	1576670623
login7	1	task_1623	resolution_1	1576670199	1576670594
login7	1	task_1624	resolution_1	1575975574	1575976020
login7	1	task_1625	resolution_1	1576666585	1576668097
login7	1	task_1626	resolution_1	1576429429	1576431633
login7	2	task_1627	resolution_1	1576659996	1576661257
login7	1	task_1628	resolution_1	1575661016	1575661361
login7	2	task_1629	resolution_1	1575450863	1575452597
login7	2	task_1630	resolution_1	1575452600	1575453460
login7	2	task_1631	resolution_1	1575657005	1575658609
login7	2	task_1632	resolution_1	1575979583	1575979706
login7	1	task_1633	resolution_2	1576661270	1576661303
login7	1	task_1634	resolution_1	1576663263	1576664304
login7	1	task_1635	resolution_1	1575976022	1575976170
login7	1	task_1636	resolution_1	1576666569	1576667407
login7	1	task_1637	resolution_1	1576667412	1576667770
login7	1	task_1638	resolution_2	1576667775	1576667791
login7	1	task_1639	resolution_2	1576667793	1576667802
login7	1	task_1640	resolution_1	1575453523	1575453953
login7	2	task_1641	resolution_1	1575279320	1575279470
login7	1	task_1642	resolution_1	1575749379	1575749707
login7	1	task_1643	resolution_1	1576237625	1576238399
login7	1	task_1644	resolution_1	1576436578	1576437085
login7	1	task_1645	resolution_1	1576437141	1576437718
login7	1	task_1646	resolution_2	1576673843	1576673860
login7	1	task_1647	resolution_1	1576672702	1576673625
login7	1	task_1648	resolution_1	1576067137	1576067330
login7	1	task_1649	resolution_1	1575286033	1575286588
login7	2	task_1650	resolution_1	1575461524	1575461838
login7	2	task_1651	resolution_1	1575283022	1575283323
login7	2	task_1652	resolution_1	1575460433	1575460570
login7	1	task_1653	resolution_1	1575460733	1575461373
login7	1	task_1654	resolution_1	1576671430	1576672673
login7	2	task_1655	resolution_1	1575460126	1575460430
login7	1	task_1656	resolution_1	1576059995	1576060403
login7	1	task_1657	resolution_1	1575629405	1575630009
login7	2	task_1658	resolution_1	1575978740	1575979288
login7	2	task_1659	resolution_1	1575459830	1575460124
login7	1	task_1660	resolution_2	1576067611	1576067998
login7	1	task_1661	resolution_1	1575628608	1575629162
login7	2	task_1662	resolution_1	1576662250	1576663249
login7	2	task_1663	resolution_1	1576662448	1576663182
login7	2	task_1664	resolution_1	1575463518	1575463880
login7	2	task_1665	resolution_1	1575649365	1575649579
login7	1	task_1666	resolution_2	1575649340	1575649354
login7	1	task_1667	resolution_1	1576068247	1576068612
login7	1	task_1668	resolution_1	1576052046	1576052626
login7	1	task_1669	resolution_1	1575649062	1575649337
login7	1	task_1670	resolution_1	1575282391	1575286029
login7	2	task_1671	resolution_1	1576230198	1576230807
login7	2	task_1672	resolution_2	1575279474	1575279496
login7	2	task_1673	resolution_1	1576225577	1576229806
login7	2	task_1674	resolution_1	1576066222	1576066772
login7	1	task_1675	resolution_1	1576233915	1576234508
login7	1	task_1676	resolution_1	1575631454	1575631914
login7	2	task_1677	resolution_1	1575462005	1575462359
login7	1	task_1678	resolution_1	1575289103	1575289367
login7	2	task_1679	resolution_1	1575977803	1575978050
login7	2	task_1680	resolution_1	1576230813	1576231205
login7	2	task_1681	resolution_1	1575463116	1575463515
login7	1	task_1682	resolution_2	1575463060	1575463071
login7	2	task_1683	resolution_1	1576231211	1576231369
login7	2	task_1684	resolution_1	1575632347	1575632547
login7	1	task_1685	resolution_1	1576062004	1576062611
login7	1	task_1686	resolution_1	1576669829	1576670195
login7	1	task_1687	resolution_1	1576233166	1576233910
login7	2	task_1688	resolution_1	1576058979	1576061984
login7	1	task_1689	resolution_1	1575630992	1575631451
login7	2	task_1690	resolution_1	1575632550	1575633200
login7	1	task_1691	resolution_1	1576061612	1576061739
login7	2	task_1692	resolution_1	1575632164	1575632344
login7	1	task_1693	resolution_1	1576061996	1576063990
login7	2	task_1694	resolution_1	1575461840	1575462001
login7	1	task_1695	resolution_1	1576434953	1576435713
login7	1	task_1696	resolution_1	1576063993	1576064261
login7	2	task_1697	resolution_1	1576064278	1576064592
login7	1	task_1698	resolution_1	1575287958	1575288032
login7	2	task_1699	resolution_1	1576064873	1576065068
login7	1	task_1700	resolution_1	1575630013	1575630989
login7	1	task_1701	resolution_1	1576061381	1576061608
login7	1	task_1702	resolution_1	1576664308	1576665300
login7	1	task_1703	resolution_1	1576436014	1576436180
login7	1	task_1704	resolution_1	1576061042	1576061377
login7	2	task_1705	resolution_1	1576065438	1576065657
login7	1	task_1706	resolution_1	1575460657	1575462728
login7	1	task_1707	resolution_1	1575460582	1575460656
login7	1	task_1708	resolution_1	1576433689	1576434627
login7	2	task_1709	resolution_1	1575459460	1575459717
login7	2	task_1710	resolution_1	1575631959	1575635709
login7	1	task_1711	resolution_1	1576234511	1576235660
login7	2	task_1712	resolution_1	1575887880	1575888877
login7	1	task_1713	resolution_2	1575894756	1575894777
login7	1	task_1714	resolution_1	1575453969	1575458543
login7	1	task_1715	resolution_1	1575286984	1575287802
login7	2	task_1716	resolution_1	1575278164	1575280651
login7	1	task_1717	resolution_1	1575883037	1575884124
login7	1	task_1718	resolution_1	1575884126	1575884302
login7	1	task_1719	resolution_1	1575884307	1575884469
login7	1	task_1720	resolution_1	1576235665	1576237277
login7	1	task_1721	resolution_1	1575286591	1575286982
login7	1	task_1722	resolution_2	1575884472	1575884484
login7	2	task_1723	resolution_1	1575745512	1575748015
login7	2	task_1724	resolution_1	1576057943	1576058974
login7	1	task_1725	resolution_1	1575456900	1575457195
login7	1	task_1726	resolution_1	1575878195	1575883034
login7	1	task_1727	resolution_1	1575652972	1575653436
login7	1	task_1728	resolution_1	1576057964	1576058222
login7	1	task_1729	resolution_1	1575748924	1575749376
login7	1	task_1730	resolution_1	1576237283	1576237619
login7	2	task_1731	resolution_1	1575885267	1575885795
login7	1	task_1732	resolution_1	1575456413	1575456897
login7	1	task_1733	resolution_1	1575457199	1575457621
login7	2	task_1734	resolution_1	1575621296	1575621937
login7	2	task_1735	resolution_1	1576229811	1576233122
login7	1	task_1736	resolution_1	1575749710	1575750417
login7	2	task_1737	resolution_1	1575750890	1575751892
login7	2	task_1738	resolution_1	1575750885	1575752180
login7	1	task_1739	resolution_1	1575456027	1575456410
login7	1	task_1740	resolution_1	1576056234	1576056468
login7	2	task_1741	resolution_1	1575653839	1575654127
login7	1	task_1742	resolution_2	1576058224	1576058290
login7	2	task_1743	resolution_1	1576059214	1576059391
login7	1	task_1744	resolution_1	1575746633	1575747195
login7	2	task_1745	resolution_1	1576059393	1576059570
login7	2	task_1746	resolution_1	1576227155	1576229126
login7	1	task_1747	resolution_1	1576833175	1576833473
login7	2	task_1748	resolution_1	1575633204	1575634347
login7	1	task_1749	resolution_1	1576832533	1576833171
login7	1	task_1750	resolution_1	1576833481	1576833681
login7	2	task_1751	resolution_1	1576155164	1576156131
login7	1	task_1752	resolution_1	1576053312	1576055102
login7	2	task_1753	resolution_1	1575278880	1575278959
login7	2	task_1754	resolution_1	1575279784	1575279924
login7	1	task_1755	resolution_1	1576055106	1576055417
login7	2	task_1756	resolution_1	1576055730	1576056220
login7	2	task_1757	resolution_1	1575458922	1575459458
login7	1	task_1758	resolution_1	1576410294	1576410537
login7	2	task_1759	resolution_1	1576055430	1576055728
login7	2	task_1760	resolution_1	1575278960	1575279087
login7	1	task_1761	resolution_1	1576665520	1576666545
login7	1	task_1762	resolution_1	1576407906	1576409727
login7	2	task_1763	resolution_1	1575881569	1575882223
login7	1	task_1764	resolution_1	1575971094	1575971909
login7	1	task_1765	resolution_1	1575455892	1575458493
login7	1	task_1766	resolution_1	1576669659	1576671426
login7	1	task_1767	resolution_2	1576236566	1576236603
login7	1	task_1768	resolution_1	1576057959	1576059832
login7	1	task_1769	resolution_1	1575878965	1575879378
login7	2	task_1770	resolution_1	1576235771	1576236514
login7	1	task_1771	resolution_1	1576059834	1576059991
login7	2	task_1772	resolution_1	1576662258	1576662444
login7	2	task_1773	resolution_1	1575458556	1575458920
login7	2	task_1774	resolution_1	1575831341	1575832278
login7	2	task_1775	resolution_1	1575459721	1575459828
login7	2	task_1776	resolution_1	1576152787	1576155162
login7	1	task_1777	resolution_1	1575280663	1575282230
login7	1	task_1778	resolution_2	1576404662	1576404673
login7	1	task_1779	resolution_1	1575837070	1575838944
login7	1	task_1780	resolution_1	1576743711	1576748273
login7	2	task_1781	resolution_1	1576152521	1576152784
login7	1	task_1782	resolution_2	1575627501	1575627934
login7	1	task_1783	resolution_2	1576582267	1576582331
login7	1	task_1784	resolution_1	1575627181	1575627499
login7	1	task_1785	resolution_1	1576581947	1576582262
login7	1	task_1786	resolution_2	1575791380	1575794803
login7	1	task_1787	resolution_1	1575823822	1575824331
login7	2	task_1788	resolution_1	1576584975	1576585125
login7	1	task_1789	resolution_1	1575819204	1575820921
login7	1	task_1790	resolution_1	1575567563	1575567696
login7	1	task_1791	resolution_1	1575544978	1575545498
login7	1	task_1792	resolution_1	1575544237	1575546762
login7	2	task_1793	resolution_1	1575399648	1575400056
login7	1	task_1794	resolution_1	1575373834	1575375489
login7	2	task_1795	resolution_1	1576741612	1576742857
login7	2	task_1796	resolution_1	1576749808	1576750162
login7	1	task_1797	resolution_1	1575370453	1575371076
login7	2	task_1798	resolution_1	1576749072	1576749803
login7	1	task_1799	resolution_1	1575549090	1575550386
login7	1	task_1800	resolution_1	1575728615	1575728865
login7	2	task_1801	resolution_1	1576841034	1576842769
login7	1	task_1802	resolution_1	1575565052	1575565939
login7	1	task_1803	resolution_1	1575564590	1575564942
login7	1	task_1804	resolution_1	1575545501	1575545735
login7	1	task_1805	resolution_1	1576755593	1576758954
login7	2	task_1806	resolution_1	1576583014	1576583330
login7	2	task_1807	resolution_1	1576582346	1576583010
login7	1	task_1808	resolution_1	1575570620	1575571836
login7	1	task_1809	resolution_1	1575565942	1575567015
login7	2	task_1810	resolution_1	1576585127	1576585461
login7	1	task_1811	resolution_1	1576584348	1576584527
login7	1	task_1812	resolution_1	1575573768	1575574113
login7	1	task_1813	resolution_1	1575574117	1575574488
login7	2	task_1814	resolution_1	1575727985	1575728605
login7	1	task_1815	resolution_1	1575728869	1575729427
login7	2	task_1816	resolution_1	1575570602	1575571433
login7	1	task_1817	resolution_1	1575574491	1575574681
login7	2	task_1818	resolution_1	1575700543	1575704907
login7	1	task_1819	resolution_1	1575546764	1575547385
login7	1	task_1820	resolution_1	1575625260	1575625565
login7	2	task_1821	resolution_1	1576144749	1576145995
login7	1	task_1822	resolution_2	1575198451	1575198506
login7	2	task_1823	resolution_1	1575540023	1575540363
login7	2	task_1824	resolution_1	1575538708	1575541344
login7	1	task_1825	resolution_2	1575541375	1575541786
login7	1	task_1826	resolution_1	1575400074	1575400297
login7	2	task_1827	resolution_1	1576146922	1576147223
login7	1	task_1828	resolution_1	1575195251	1575198448
login7	2	task_1829	resolution_1	1575621187	1575625175
login7	1	task_1830	resolution_1	1575621985	1575624010
login7	2	task_1831	resolution_1	1576486698	1576487195
login7	2	task_1832	resolution_1	1576486558	1576486694
login7	2	task_1833	resolution_1	1576147227	1576147603
login7	2	task_1834	resolution_1	1576483870	1576486554
login7	1	task_1835	resolution_1	1576150562	1576150969
login7	2	task_1836	resolution_1	1576147605	1576147820
login7	1	task_1837	resolution_1	1575538189	1575538683
login7	1	task_1838	resolution_1	1575968692	1575970829
login7	1	task_1839	resolution_2	1575370413	1575370453
login7	1	task_1840	resolution_1	1575543824	1575544234
login7	1	task_1841	resolution_1	1575542907	1575543298
login7	2	task_1842	resolution_1	1575538962	1575540020
login7	2	task_1843	resolution_1	1575540367	1575540947
login7	1	task_1844	resolution_1	1576425680	1576426408
login7	1	task_1845	resolution_2	1575536848	1575536861
login7	1	task_1846	resolution_1	1576487245	1576487780
login7	1	task_1847	resolution_1	1576487783	1576487963
login7	1	task_1848	resolution_1	1576487967	1576488622
login7	2	task_1849	resolution_1	1575199454	1575199899
login7	1	task_1850	resolution_1	1576489347	1576489761
login7	1	task_1851	resolution_1	1576488626	1576489343
login7	2	task_1852	resolution_1	1576741628	1576742223
login7	1	task_1853	resolution_1	1575544314	1575544976
login7	2	task_1854	resolution_1	1575364924	1575365121
login7	2	task_1855	resolution_1	1576146000	1576146919
login7	2	task_1856	resolution_1	1575365174	1575365792
login7	1	task_1857	resolution_2	1576489764	1576489803
login7	1	task_1858	resolution_1	1576840881	1576841018
login7	1	task_1859	resolution_1	1575821535	1575822021
login7	1	task_1860	resolution_1	1576840184	1576840794
login7	1	task_1861	resolution_1	1576575865	1576576260
login7	1	task_1862	resolution_1	1576575473	1576575861
login7	2	task_1863	resolution_1	1575699353	1575700540
login7	1	task_1864	resolution_1	1576574765	1576575469
login7	2	task_1865	resolution_1	1575787785	1575788189
login7	1	task_1866	resolution_2	1575538058	1575538187
login7	2	task_1867	resolution_1	1575786832	1575787782
login7	1	task_1868	resolution_1	1575542648	1575542904
login7	1	task_1869	resolution_1	1575789485	1575789666
login7	2	task_1870	resolution_1	1575788192	1575788579
login7	1	task_1871	resolution_1	1575789333	1575789482
login7	2	task_1872	resolution_1	1576573524	1576574068
login7	2	task_1873	resolution_1	1576572701	1576573839
login7	2	task_1874	resolution_1	1576572712	1576572920
login7	1	task_1875	resolution_1	1576570121	1576570271
login7	1	task_1876	resolution_2	1576570102	1576570118
login7	1	task_1877	resolution_2	1575789892	1575789924
login7	1	task_1878	resolution_1	1576569782	1576570097
login7	1	task_1879	resolution_1	1576570277	1576570985
login7	1	task_1880	resolution_1	1576577248	1576577863
login7	1	task_1881	resolution_1	1575837067	1575838675
login7	1	task_1882	resolution_1	1575835391	1575835925
login7	2	task_1883	resolution_1	1576844230	1576845483
login7	1	task_1884	resolution_1	1575828135	1575828366
login7	2	task_1885	resolution_1	1576577910	1576578495
login7	2	task_1886	resolution_1	1576844223	1576846676
login7	1	task_1887	resolution_1	1576584321	1576584821
login7	1	task_1888	resolution_1	1575701443	1575701672
login7	1	task_1889	resolution_1	1576571095	1576572479
login7	2	task_1890	resolution_1	1576579349	1576580191
login7	1	task_1891	resolution_1	1575541786	1575542642
login7	1	task_1892	resolution_1	1576580210	1576580820
login7	2	task_1893	resolution_1	1575550676	1575552141
login7	1	task_1894	resolution_1	1576580825	1576581206
login7	2	task_1895	resolution_1	1575538791	1575538958
